"Id","anotator_name","Otazka","Hodnoceni","Reseni_gen_AI","Pristup.I","Pristup.II","Pristup.III"
255,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",NA
255,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",""
255,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,1,"","",""
255,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",""
255,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",""
255,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"PBIS","",""
255,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,1,"PBIS","",""
255,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"PBIS","",""
255,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"PBIS","",""
255,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",0,1,"","",NA
255,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,1,"","",NA
255,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,1,"","",NA
255,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",NA
255,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",""
255,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,1,"","",""
255,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",""
255,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",""
255,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",NA
255,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,1,"","",NA
255,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",NA
255,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",NA
257,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",NA
257,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",NA
257,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"","",NA
257,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",NA
257,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",""
257,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,0,"","",""
257,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,0,"","",""
257,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",""
257,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"NVC","PBIS",""
257,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"NVC","PBIS",""
257,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"NVC","PBIS",""
257,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"NVC","PBIS",""
257,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,0,"PBIS","SEL",NA
257,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"PBIS","SEL",NA
257,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"PBIS","SEL",NA
257,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,0,"PBIS","SEL",NA
257,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"PBIS","",""
257,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"PBIS","",""
257,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"PBIS","",""
257,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"PBIS","",""
257,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",NA
257,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",NA
257,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"","",NA
257,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",NA
257,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,1,"","",NA
257,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,1,"","",NA
257,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",NA
257,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",NA
257,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,1,"","",""
257,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,1,"","",""
257,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",""
257,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",""
257,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,1,"PBIS","",""
257,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,1,"PBIS","",""
257,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"PBIS","",""
257,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,1,"PBIS","",""
257,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",NA,1,"","",NA
257,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",NA,1,"","",NA
257,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",NA,1,"","",NA
257,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",NA,1,"","",NA
257,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",""
257,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,1,"","",""
257,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",""
257,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",""
257,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,1,"","",NA
257,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,1,"","",NA
257,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",NA
257,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,1,"","",NA
261,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"PBIS","",NA
261,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"PBIS","",NA
261,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"PBIS","",NA
261,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,0,"PBIS","",NA
261,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",""
261,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",""
261,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,0,"","",""
261,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",""
261,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",NA,0,"","",""
261,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",NA,0,"","",""
261,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",NA,0,"","",""
261,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",NA,0,"","",""
261,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"SEL","",NA
261,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,0,"SEL","",NA
261,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,0,"SEL","",NA
261,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"SEL","",NA
261,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",""
261,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",""
261,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,0,"","",""
261,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",""
261,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"SEL","",NA
261,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,0,"SEL","",NA
261,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"SEL","",NA
261,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"SEL","",NA
261,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",NA
261,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",0,1,"","",NA
261,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",NA
261,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,1,"","",NA
261,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",""
261,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",""
261,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,1,"","",""
261,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,1,"","",""
261,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",0,1,"","",""
261,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",""
261,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,1,"","",""
261,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",""
261,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",NA
261,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",NA
261,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",NA
261,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",NA
261,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",""
261,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,1,"","",""
261,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",""
261,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,1,"","",""
261,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",NA
261,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",NA
261,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",NA
261,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,1,"","",NA
262,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"PBIS","",NA
262,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"PBIS","",NA
262,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"PBIS","",NA
262,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,0,"PBIS","",NA
262,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,0,"","",""
262,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",""
262,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",""
262,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",""
262,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,0,"PBIS","",""
262,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"PBIS","",""
262,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"PBIS","",""
262,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"PBIS","",""
262,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",NA
262,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,0,"","",NA
262,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",NA
262,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",NA
262,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,0,"PBIS","",""
262,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"PBIS","",""
262,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"PBIS","",""
262,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,0,"PBIS","",""
262,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",NA
262,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",NA
262,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,0,"","",NA
262,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,0,"","",NA
262,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",NA
262,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",NA
262,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",NA
262,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,1,"","",NA
262,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",""
262,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",""
262,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",""
262,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",""
262,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",NA,1,"","",""
262,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",NA,1,"","",""
262,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",NA,1,"","",""
262,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",NA,1,"","",""
262,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",0,1,"","",NA
262,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,1,"","",NA
262,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",NA
262,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,1,"","",NA
262,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",""
262,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",""
262,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",""
262,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",""
262,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,1,"","",NA
262,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",NA
262,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",NA
262,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,1,"","",NA
274,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,0,"","",NA
274,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",0,0,"","",NA
274,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,0,"","",NA
274,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,0,"","",NA
274,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",""
274,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",0,0,"","",""
274,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",""
274,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,0,"","",""
274,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",NA,0,"","",""
274,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",NA,0,"","",""
274,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",NA,0,"","",""
274,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",NA,0,"","",""
274,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",0,0,"","",NA
274,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",NA
274,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",NA
274,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,0,"","",NA
274,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,0,"","",""
274,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",0,0,"","",""
274,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",""
274,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,0,"","",""
274,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",NA
274,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",NA
274,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,0,"","",NA
274,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",NA
274,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",0,1,"","",NA
274,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"","",NA
274,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",NA
274,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,1,"","",NA
274,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-1,1,"","",""
274,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",""
274,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",""
274,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",""
274,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-1,1,"","",""
274,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"","",""
274,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,1,"","",""
274,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",""
274,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-1,1,"","",NA
274,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,1,"","",NA
274,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",NA
274,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",NA
274,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-1,1,"","",""
274,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"","",""
274,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,1,"","",""
274,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",""
274,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",0,1,"","",NA
274,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"","",NA
274,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",NA
274,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,1,"","",NA
278,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",NA
278,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",NA
278,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",NA
278,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",NA
278,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",""
278,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",""
278,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",""
278,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",0,0,"","",""
278,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"PBIS","",""
278,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"PBIS","",""
278,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-1,0,"PBIS","",""
278,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",1,0,"PBIS","",""
278,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,0,"PBIS","SEL",NA
278,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"PBIS","SEL",NA
278,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"PBIS","SEL",NA
278,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"PBIS","SEL",NA
278,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",""
278,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",""
278,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",""
278,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",""
278,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",NA
278,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",NA
278,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,0,"","",NA
278,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",NA
278,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-1,1,"","",NA
278,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"","",NA
278,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,1,"","",NA
278,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",NA
278,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-1,1,"PBIS","",""
278,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"PBIS","",""
278,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,1,"PBIS","",""
278,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"PBIS","",""
278,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-2,1,"","",""
278,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"","",""
278,"A3","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",-2,1,"","",""
278,"A3","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",""
278,"A4","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-1,1,"","",NA
278,"A4","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"","",NA
278,"A4","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",2,1,"","",NA
278,"A4","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",NA
278,"A5","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,1,"PBIS","",""
278,"A5","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",2,1,"PBIS","",""
278,"A5","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,1,"PBIS","",""
278,"A5","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"PBIS","",""
278,"A6","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",-1,1,"","",NA
278,"A6","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-2,1,"","",NA
278,"A6","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",0,1,"","",NA
278,"A6","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",2,1,"","",NA
283,"A1","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",2,0,"","",NA
283,"A1","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",1,0,"","",NA
283,"A1","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",NA
283,"A1","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",NA
283,"A2","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",1,0,"","",""
283,"A2","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",-1,0,"","",""
283,"A2","Jak.moc.je.popisovane.reseni.systemove.nebo.situacni.",1,0,"","",""
283,"A2","Jak.moc.je.popisovane.reseni.humanisticky.nebo.behavioralne.orientovane.",-1,0,"","",""
283,"A3","Jak.moc.je.vhodna.toto.reseni.pro.danou.situaci.",NA,0,"","",""
283,"A3","Jak.moc.je.popisovane.reseni.reaktivni.nebo.proaktivni.",NA,0,"","",""
